	PX	PY	PZ	X	Y	Z	Reaction1	Reaction2	Reaction3	Reaction4	Reaction5	Reaction6	Reaction7	Reaction8	Reaction9	Reaction10	Reaction11	Reaction12
356.0	1734.524409555802	474.1977765053216	50.550874187136785	31.742324678650245	0.17140732004575301	0.5285941705163917	11.001051427712394	0.05940525030852495	0.18319677947692992	220.0210285542479	1.188105006170499	3.6639355895385988	120.2280704096008	32.86888518124587	3.5039195917654378	11.569708627240873	0.0459299712333647	0.2417427019568689
358.0	1926.1508599024492	414.8763406853178	51.69954335553932	32.3625504408679	0.1494004377311435	0.6627229732934492	11.2160052969083	0.051778246093881895	0.2296822802153291	224.320105938166	1.035564921877638	4.593645604306582	133.51060378744967	28.757036582705535	3.583539271312873	11.252505117403404	0.04291929676006295	0.30602661519701846
360.0	2093.5996350573428	363.00241761604934	54.693254628990886	31.843434519867436	0.1349231371783776	0.837413160078142	11.036093428395674	0.04676079606374758	0.29022528543597914	220.7218685679135	0.9352159212749516	5.804505708719583	145.11726842613274	25.16141023070084	3.7910475241732207	10.47398228139265	0.0409360617713724	0.3895390903339725
362.0	2224.632553106782	317.6913499808964	59.89254824949832	30.112784932528537	0.12543956327598554	1.06433451634266	10.436295987395079	0.04347403980771012	0.3688702345877739	208.7259197479016	0.8694807961542024	7.377404691755479	154.19977819678385	22.020686352754115	4.151435095569024	9.274440967023848	0.03968611822740885	0.49769756958682976
364.0	2308.641108817636	278.1468801706183	67.78178276578628	27.254068063951813	0.11935899904227457	1.3581825845592859	9.445540218658524	0.04136667683030491	0.47071021458644424	188.91080437317046	0.8273335366060983	9.414204291728884	160.022807550173	19.279672577180904	4.698275161743145	7.771222984761744	0.03899422031989244	0.6372510966843532
366.0	2338.6811146865202	243.65956026144264	78.99607828134408	23.53392934882002	0.11570105833471148	1.737254915412892	8.156238387815772	0.04009893118625351	0.6020866732661762	163.12476775631546	0.8019786237250702	12.041733465323524	162.10502208737515	16.889193721169505	5.475590893600637	6.146029790963011	0.03876471261221333	0.8164853977682329
368.0	2313.2229522674024	213.60190806506083	94.35214648187954	19.367694149262835	0.1138844179143126	2.224000987325659	6.712331296754441	0.03946933159350815	0.7707800069636577	134.24662593508882	0.789386631870163	15.415600139273153	160.34039673707028	14.805756033752154	6.5399924313693765	4.595845027320576	0.03895863620961544	1.045377722630937
370.0	2236.7481056492147	187.4220369674293	114.8814946367557	15.215853013139355	0.11359773736001193	2.8454351871619306	5.2734128079360465	0.03936997568454072	0.9861526887236762	105.46825615872093	0.7873995136908143	19.723053774473524	155.03956430535519	12.991105649877545	7.962978410597969	3.270490932192195	0.03958150436247519	1.3356327487774846
372.0	2118.715231285688	164.63682164823112	141.8628029856595	11.45983351269908	0.11472461866776903	3.633229686248079	3.9716756445068704	0.039760522985189485	1.2591814566747752	79.43351289013741	0.7952104597037898	25.183629133495504	146.8581488975087	11.411754874182195	9.833180191584086	2.237221122563151	0.040678414629971106	1.7004938923304989
374.0	1971.3003543329273	144.82523890368506	176.84770755275397	8.324238624359944	0.11730636340248109	4.623208689466037	2.8849612663916466	0.040655287527085054	1.6022820341218116	57.699225327832934	0.8131057505417012	32.045640682436236	136.64012826426895	10.038520602000979	12.258148987868115	1.4886110151109748	0.04233452272968234	2.154180779287015
376.0	1806.9129581320667	127.62222376811984	221.67064069897597	5.8725533151995455	0.12152117690627344	5.853856005896122	2.0352718865592623	0.042116030575454884	2.0287918929454	40.70543773118525	0.8423206115090978	40.575837858907995	125.24566224464725	8.84609845816627	15.365037961341185	0.9750928313302478	0.044679777882721775	2.7107649080810834
378.0	1636.352923393922	112.71319251561508	278.4289390864855	4.053177490400703	0.12768811261915905	7.363359588304015	1.404724274890141	0.044253327626495434	2.551945969040984	28.094485497802822	0.8850665525299087	51.03891938081968	113.42334152515213	7.8126831604108915	19.299223411409418	0.6360462507469596	0.047897540010444	3.382287176807888
380.0	1467.9161526309529	99.82942264228436	349.4148157730424	2.757047943641291	0.13628193639166566	9.184703827167127	0.9555200044017779	0.04723171998556643	3.1831757810395165	19.110400088035558	0.9446343997113286	63.66351562079033	101.74819424945473	6.9196482841426565	24.219589439895703	0.4176766383685784	0.05223729037982136	4.175975973395638
382.0	1307.2898664938414	88.7443208121345	436.9777209060708	1.8621360673842278	0.14796452579540123	11.338486615728513	0.6453671824631809	0.05128059693898583	3.9296200147544473	12.907343649263618	1.0256119387797167	78.59240029508895	90.61442851347934	6.15128757616383	30.28898752135536	0.27903722359932837	0.05803215802667801	5.09060095157434
384.0	1157.908506568485	79.27067500577668	543.2968202590787	1.2585711556499792	0.1636300936157013	13.823589770770973	0.4361875240364276	0.05670986902224163	4.7908911374136	8.723750480728551	1.1341973804448326	95.81782274827201	80.26010166743222	5.494624488133783	37.658465916976375	0.1915788932501946	0.06572237094697356	6.112315281854561
386.0	1021.480093569513	71.25895758573178	670.0524501012925	0.8583462814529138	0.18446754429841372	16.606611038175227	0.29748015246660026	0.06393157911763114	5.7554128098834125	5.949603049332005	1.2786315823526229	115.10825619766825	70.8036046855817	4.939294554019071	46.44449666149943	0.1364251272265503	0.07588613368967326	7.210766074177514
388.0	898.5038479000877	64.59678534540647	818.0051089766273	0.5960335269681664	0.2120434155402648	19.61195871435865	0.20656947936859232	0.07348864781901772	6.796986944057874	4.131389587371847	1.4697729563803543	135.93973888115747	62.27954088942077	4.477507963540448	56.699793497078	0.10149200333898939	0.08927983275885101	8.336620625606432
390.0	788.6990390119142	59.20968807772529	986.5197892793291	0.42533771199242654	0.24841022103319127	22.715297131769525	0.14741081792668423	0.08609242216571468	7.872522081233729	2.948216358533685	1.7218484433142935	157.4504416246746	54.668451520144664	4.104102835290909	68.38034105055583	0.07919055447770229	0.1068897525367723	9.421695829866996
392.0	691.3235581601327	55.06337836855706	1173.1047235749436	0.3146146536261169	0.2962462756185441	25.743077392037282	0.10903713006189335	0.10267113534818915	8.921870756613556	2.180742601237867	2.0534227069637834	178.43741513227113	47.91889751933653	3.8167025468270803	81.3134231647526	0.06480394890539064	0.12999827704270217	10.38238605601603
394.0	605.3957637353378	52.16779206432836	1373.054263330446	0.24278263413061932	0.35903497100204484	28.479825946242787	0.08414204916827776	0.12443203893624455	9.870355528738083	1.6828409833655553	2.488640778724891	197.40711057476165	41.962836675608415	3.6159957985426687	95.17286913833112	0.05541340762073512	0.16026752220688706	11.126202301986673
396.0	529.8394699290234	50.58322991559579	1579.2844799819188	0.196050642457871	0.44129142130461113	30.68318139830213	0.06794597503331959	0.1529399522412911	10.63398033842124	1.3589195006663919	3.0587990448258218	212.6796067684248	36.72567347306784	3.50616231996107	109.46765846015464	0.04921354396208337	0.19984388168688352	11.560628542265732
398.0	463.5737776460928	50.429002780634356	1782.4307304414822	0.16550890699209367	0.5488456357535063	32.1057570374034	0.05736101611956397	0.1902154024925868	11.127007485109393	1.1472203223912794	3.8043080498517363	222.5401497021879	32.13248569569122	3.495472109584634	123.54868353489172	0.045085605389326384	0.2514866356906891	11.603986016105669
400.0	405.5650796810355	51.89504587621734	1971.2610118505763	0.1454541810626268	0.6891907503978288	32.52412117292919	0.05041057775210778	0.23885531275312402	11.272001445602944	1.0082115550421555	4.77710625506248	225.44002891205892	28.111629151447932	3.5970904734129063	136.6374012511972	0.04233501487745303	0.31872304946800545	11.199562102678506
402.0	354.8544697221215	55.25700391064221	2133.472546728499	0.13225896721160188	0.8719024331030927	31.77767632452767	0.045837465113246045	0.30217835661438247	11.013303374546439	0.9167493022649209	6.0435671322876505	220.26606749092878	24.596637519698298	3.830123646685152	147.8810480566905	0.04053125122660837	0.40603013447762604	10.334864089225018
404.0	310.5696961982259	60.895272880712554	2256.966040973873	0.12363223024938706	1.1091300479251271	29.818851613822837	0.04284766591185031	0.38439518279680945	10.334426461828336	0.8569533182370063	7.687903655936189	206.68852923656675	21.527050928715905	4.22093867066944	156.4409647920582	0.03941066438440228	0.5190389664665067	9.063512399484464
406.0	271.9278495370828	69.31835119343113	2331.629864187577	0.11814041721264128	1.4161473319659978	26.76363260257364	0.040944348550558965	0.49079926520486017	9.275568240008075	0.8188869710111794	9.815985304097204	185.5113648001615	18.848602222235797	4.80478196907909	161.6162666470987	0.03881778915269831	0.6647495570723081	7.516611531830497
408.0	238.23273874972605	81.19052726734667	2351.3835034469835	0.11490454615267018	1.8119303470041217	22.910763414237703	0.03982288109962172	0.6279672056984551	7.9402655325274045	0.7964576219924344	12.559344113969104	158.8053106505481	16.513035118144664	5.62769850635367	162.98548458294428	0.038670300152177886	0.851731355921596	5.883585852346046
410.0	208.8694874295913	97.36329345854384	2315.7885364690833	0.11340993990891719	2.3196947490024904	18.694019518923007	0.039304890047669384	0.8039449375153931	6.4788534614370334	0.7860978009533878	16.07889875030786	129.57706922874067	14.477729631682212	6.748709235082022	160.5182294826587	0.038938803179027544	1.0902642137682128	4.357949814855642
412.0	183.29789467867093	118.90874361216984	2230.3697369527194	0.11339090133128385	2.9672712158756815	14.569856249051117	0.03929829177946517	1.0283778386204547	5.049527390096741	0.7859658355893034	20.567556772409095	100.99054780193482	12.705241889909455	8.242126037870094	154.59744947750042	0.03963636708312268	1.3923455588223426	3.0766432799719525
414.0	161.04550890683137	147.1513912339587	2105.3050504028847	0.11476428868730094	3.7871215361572586	10.896582749377407	0.03977427156628514	1.3125163076126263	3.7764678052345433	0.7954854313257028	26.250326152252526	75.52935610469086	11.162824044061171	10.199757194929191	145.92862599053728	0.04081483543257411	1.7714511608557104	2.0921383503985247
416.0	141.7009815570148	183.6921125655018	1953.0386633421763	0.11759752498660987	4.8156988903901325	7.869098177311665	0.04075619644264818	1.6689940541497887	2.7272216075764923	0.8151239288529635	33.37988108299577	54.544432151529854	9.821963584882162	12.732566991587765	135.37432430201935	0.04256616938916432	2.241892984760337	1.3867688626062764
418.0	124.90797633246918	230.41417647885854	1785.8532907406002	0.12209179402669526	6.091747327209825	5.526235136864659	0.04231379139955469	2.1112387422695362	1.915247152114521	0.8462758279910939	42.224774845390726	38.30494304229042	8.657961162429938	15.971093678736246	123.78591733705473	0.04502786710339117	2.817582425738844	0.906785383636825
420.0	110.35981164050695	289.45678467713685	1614.1840074546046	0.1285895686795925	7.653054644874513	3.8017143987299042	0.0445657484898395	2.652346624882981	1.3175738083868904	0.8913149697967899	53.04693249765962	26.351476167737808	7.649559228574402	20.063615419290457	111.88670936721128	0.0483922153036444	3.510005636855679	0.5915959562343163
422.0	97.79496018277614	363.1370679402855	1445.8821836287998	0.13759183935377367	9.53118343849329	2.580891442861989	0.04768569775806257	3.3032564638956345	0.8944688134755384	0.9537139551612515	66.06512927791269	17.88937626951077	6.778630092366339	25.170743479961416	100.22091590041596	0.05291968567528832	4.325290764405239	0.3892757031164201
424.0	86.99346381677583	453.79887634780215	1286.2183126905	0.14979169943247017	11.743910245998713	1.7420156410796257	0.05191384706644973	4.070129137881531	0.603736615052834	1.0382769413289945	81.40258275763061	12.074732301056683	6.029927417174178	31.45494116817503	89.15385970259901	0.058957264068030465	5.260444796583001	0.26105676165156516
426.0	77.77433703667889	563.569039196286	1138.2887590495268	0.16612203023121558	14.285610704775983	1.1782595029134673	0.05757350844183054	4.951015391296223	0.40835362620621624	1.1514701688366107	99.02030782592446	8.167072524124325	5.390906243689289	39.06362905697829	78.90016439982584	0.06696288598320002	6.299179767360779	0.18022082859317692
428.0	69.99403728574296	694.0124431965301	1003.5530379167225	0.18782055530688782	17.116655720787268	0.8053859037476351	0.06509364418108628	5.932180826739477	0.27912548422269834	1.3018728836217257	118.64361653478953	5.582509684453967	4.851616960062041	48.1052768275194	69.56099587743441	0.0775375345021252	7.40817829128014	0.1292274710729874
430.0	63.54610917474955	845.6988746784403	882.3413506321987	0.21651614114286727	20.15387704483007	0.5614055055006494	0.07503877638944881	6.9848015254878835	0.194568321644303	1.5007755277889763	139.69603050975766	3.89136643288606	4.404680641003212	58.61937905860794	61.159241948216255	0.09146697338362615	8.534980762061576	0.09689670671872962
432.0	58.36216250107947	1017.7247441020597	774.2660417408118	0.25434142773773555	23.26486028535434	0.4027947577523502	0.08814802176800123	8.062986156457203	0.13959802534018384	1.7629604353600246	161.25972312914408	2.7919605068036772	4.045356838900459	70.54330369604345	53.66803238359526	0.10977535353701756	9.608633583895358	0.07622486991912664
434.0	54.414385695256705	1207.263141818551	678.5228859445651	0.3040777708295936	26.268681068428094	0.2999450530399545	0.10538532476074298	9.104031109804673	0.10395303391877385	2.1077064952148596	182.08062219609346	2.0790606783754773	3.7717178026568603	83.681104294547	47.031622533787264	0.1337937115090982	10.54365591491234	0.062864448072358
436.0	51.719872166677995	1409.2330664518622	594.0983727027099	0.36934083707867277	28.944483005684752	0.23320881083628267	0.12800377994336606	10.031393394077819	0.08082401485645348	2.5600755988673214	200.62786788155637	1.6164802971290695	3.5849483571253637	97.68059267629543	41.17976120141349	0.16524639957908152	11.246985953104518	0.05412633316536332
438.0	50.34710052642066	1616.1735419610136	519.9039173635581	0.4548147967557479	31.04761053622593	0.1897664525255284	0.1576267970240956	10.760281853154126	0.06576804076646636	3.152535940481912	215.20563706308255	1.3153608153293272	3.489795077925662	112.0246133905857	36.03699344826211	0.2063589014750709	11.627089562836577	0.048346988678646695
440.0	50.42498128168287	1818.3875038663532	454.8581074489332	0.5665443485909042	32.33238340979921	0.16135205421995977	0.19634930894397803	11.205550200642737	0.055920360730060265	3.926986178879561	224.11100401285475	1.1184072146012054	3.4951933605186496	126.04101714703992	31.528361473306067	0.25999013640178825	11.605119153878245	0.04449518454802121
442.0	52.15494267915156	2004.4079884601788	397.9336387388052	0.7122929196246984	32.582184336024135	0.14268183257783368	0.24686191448533573	11.29212460449977	0.04944975498422578	4.937238289706714	225.84249208999543	0.9889950996845157	3.615105147031946	138.93497458930042	27.582657974176264	0.3297914722992563	11.12964531015173	0.041930579955378654
444.0	55.82656076529653	2161.8584791701746	348.1814693832659	0.9019726205961028	31.64994083373362	0.1303989603153379	0.31259988945422695	10.969033626895772	0.04519283584526233	6.251997789084539	219.38067253791544	0.9038567169052466	3.8696023194823748	149.84861096064176	24.134100382622965	0.4203921596991409	10.196634931277066	0.0402566031244772
446.0	61.83720731490269	2278.802511125418	304.7407498892145	1.1481451420356645	29.50948972742008	0.12238579517172847	0.3979167840378094	10.227209802161948	0.042415684431935274	7.958335680756188	204.54419604323897	0.8483136886387056	4.286228590402563	157.95455356395067	21.123019158743247	0.5376062355284109	8.870968420271021	0.03923122968213256
448.0	70.71604029046756	2345.590941468994	266.8403024351909	1.4665793166840908	26.304030032478554	0.11732035292782274	0.5082776592135544	9.116282127188319	0.04066013592710903	10.165553184271086	182.32564254376638	0.8132027185421805	4.901662394770108	162.58397478261807	18.495960329271565	0.6886474182099483	7.294619824827285	0.0387131641018954
450.0	83.15229433483725	2356.8961876428843	233.79531260418463	1.8768288462339027	22.357486236898147	0.1143958785493168	0.6504593115803023	7.748514274756865	0.03964659034206843	13.009186231606048	154.97028549513732	0.7929318068413687	5.763677837528315	163.3675947337149	16.20545617597216	0.8823247148361296	5.661934178140375	0.038629800292365846
452.0	100.02713876879693	2313.185976764379	205.00156936953115	2.4027561554099157	18.11577714367625	0.11314565801668218	0.8327318273477184	6.278449925395746	0.03921329692343151	16.654636546954368	125.56899850791493	0.7842659384686302	6.933352921706999	160.33783379050325	14.209625981885456	1.1291700342846687	4.161859503524069	0.03895892252788796
454.0	122.44714985814443	2220.806539639851	179.92867271630894	3.0728718026558237	14.028582060024146	0.11333741483941948	1.0649762131165204	4.861936051079783	0.03927975477394826	21.299524262330408	97.23872102159567	0.7855950954789651	8.487389669177391	153.9345791520451	12.471705219520269	1.4414186757940848	2.9198402952693856	0.039719510701757325
456.0	151.7755080035007	2090.4581991577884	158.1130771188542	3.92027915399899	10.433134699353346	0.11491331902201828	1.3586652213011636	3.615848950629452	0.03982592154444875	27.173304426023275	72.31697901258904	0.796518430888975	10.520276545067992	144.89952068246416	10.959563361459098	1.832724038098416	1.9764352933235845	0.040968942761038324
458.0	189.65416007462662	1934.7322431266984	139.1514747392607	4.9819129681190795	7.499785552783215	0.1179605313110751	1.7265994638233844	2.599227605357948	0.040882004847812424	34.531989276467684	51.98455210715896	0.8176400969562486	13.145824633719197	134.10541994616895	9.6452452386277	2.317444351861265	1.3063816540509914	0.04280499432345378
460.0	238.00631019888908	1765.7510049193302	122.6947784720443	6.296652963934032	5.248221452634122	0.12269967350090158	2.1822536244576485	1.818894951423781	0.04252446637138788	43.64507248915297	36.377899028475625	0.8504893274277576	16.497340286983572	122.39253306307238	8.504553976732458	2.909306776318644	0.8532526474926001	0.045371809432764074
462.0	299.0040097689888	1593.6178465234152	108.44287269859952	7.9018206121991135	3.6015025441872646	0.12949334613710306	2.738562339318138	1.2481856671414362	0.04487897388810303	54.77124678636277	24.963713342828722	0.8975794777620607	20.72537863474929	110.46117172077169	7.516687146285531	3.619260071816296	0.5569253800265614	0.0488696928027619
464.0	374.98125611632975	1425.8078015842254	96.14022391487535	9.827598721170501	2.4415205133628883	0.1388657025950591	3.4059861726269283	0.8461665300583782	0.04812718511512054	68.11972345253857	16.923330601167564	0.9625437023024109	25.99172004398607	98.82946576884797	6.663932514499767	4.4524157157679785	0.3671892428088648	0.053569104314087276
466.0	468.270901663698	1267.2509419378607	85.57242261938546	12.089155711663462	1.6474373507844395	0.1515379433254458	4.1897820984448435	0.5709582774226899	0.05251904908194276	83.79564196889687	11.4191655484538	1.0503809816388554	32.45806552264556	87.8391417466163	5.931428347231112	5.404194478035379	0.24709757753844472	0.059829708089259394
468.0	580.9469792723241	1120.7739557140512	76.56372189335684	14.676810737901315	1.115255778372573	0.168478111337619	5.086594991294113	0.38651819919106806	0.058390063929867585	101.73189982588227	7.730363983821362	1.1678012785973517	40.26817607374284	77.68613074482116	5.306992796355605	6.456156183749996	0.17140986692594126	0.06812570074012393
470.0	714.4662103127653	987.6418973421711	68.9756547654941	17.545442025052967	0.7639525107271051	0.19096862077853832	6.080786835671721	0.2647657644460921	0.0661846805340326	121.61573671343442	5.295315288921843	1.3236936106806523	49.52302392836421	68.45811965456008	4.781028062797839	7.572420274224726	0.12364491646327343	0.07907902534524508
472.0	869.2254317753705	868.0552851350678	62.70684271100086	20.605321532301247	0.5343690554278954	0.22069559273804779	7.14126026232287	0.1851982020741634	0.07648726393419188	142.82520524645741	3.703964041483268	1.5297452786838377	60.250115730609906	60.169007346153165	4.34650712269462	8.697880710302492	0.09333199422170392	0.09350249151634311
474.0	1044.0825685666289	761.5462964728334	57.694160306640875	23.71717459499958	0.38521982560728074	0.259865368910521	8.219746350685961	0.13350701800774023	0.09006247389274884	164.3949270137192	2.6701403601548046	1.8012494778549768	72.37028886737446	52.78636682660127	3.9990544551321627	9.759303054092902	0.0739238166175458	0.11245511527135939
476.0	1235.91801255122	667.265801990802	53.915467796459374	26.69396132689487	0.288521062622315	0.311354136655571	9.251422015856697	0.09999378054440854	0.10790712098924247	185.02844031713394	1.9998756108881708	2.1581424197848493	85.66730858031292	46.251340933399504	3.737135449168634	10.669738536403154	0.06135976002357301	0.13731270310242483
478.0	1439.32779053519	584.1788300877244	51.39419476468831	29.310537764219923	0.22576045416834015	0.3788992526982668	10.158258305982422	0.07824261114435886	0.13131647436203694	203.16516611964843	1.5648522228871773	2.626329487240739	99.76659999110424	40.49219090181135	3.56237411982924	11.335798893244279	0.05312874226299047	0.16985683348636135
480.0	1646.5315634981268	511.1902285705823	50.20612661142192	31.32070276862847	0.18488305863984403	0.4673403138864023	10.854928408615448	0.06407558541475346	0.1619678104661798	217.09856817230894	1.2815117082950693	3.239356209323596	114.12887109416852	35.433006566349306	3.4800235107542745	11.666984475123664	0.047677073642130974	0.2123856302055374
482.0	1847.556828900728	447.22094579506904	50.48881380711322	32.4807829201548	0.1581279127360142	0.5829191740308444	11.256981551742463	0.054802958440398654	0.20202439098690592	225.1396310348493	1.096059168807973	4.040487819738119	128.0628806876813	30.99899376652042	3.4996178940216565	11.587148577473057	0.04404130891935979	0.2678493863741215
484.0	2030.75201195072	391.2510193201356	52.45408398361643	32.580791659085655	0.14053913084781233	0.7336471040336997	11.291641939453102	0.048707151152753175	0.2542627108434639	225.83283878906204	0.9741430230550635	5.085254216869278	140.76100315000778	27.119454093295666	3.6358400422098307	11.04982332002798	0.04162316699557815	0.34001304885921546
486.0	2183.704495949184	342.34121920732997	56.404162160035526	31.48639426654503	0.1289712255815194	0.9297440899482868	10.912352705927256	0.04469802069259544	0.3222247472949636	218.24705411854515	0.8939604138519087	6.444494945899272	151.36286145432533	23.729285088301495	3.9096385973074574	10.058799945703615	0.04005248177507982	0.4336448226171822
488.0	2294.6574945316897	299.64143315474104	62.75186194289865	29.191112714065028	0.12144182094310167	1.1841481087614072	10.116868737580873	0.04208852789438832	0.4103944614766804	202.33737475161746	0.8417705578877664	8.207889229533608	159.05353726853886	20.769561457015005	4.349627618060713	8.689040250804988	0.039104142267661554	0.5547251305327964
490.0	2354.4083171167767	262.3912400027644	72.04514165074298	25.862315267133287	0.11671617235228471	1.5130781775714344	8.963195455082934	0.04045074289586739	0.52439293637521	179.26390910165867	0.8090148579173478	10.4878587275042	163.19514868963793	18.187574821154406	4.993788680825437	7.091627685969801	0.038648042642714764	0.7106610337667775
492.0	2358.3206394595445	229.9161008258334	84.99591657156806	21.844930073671403	0.11404423023310985	1.9366105125721413	7.5708758450472455	0.03952471832260468	0.6711780583160651	151.41751690094492	0.7904943664520937	13.423561166321303	163.46633020977106	15.936569705276254	5.891467993069073	5.464081830675617	0.038619381447958	0.9104765978275318
494.0	2307.6602324214027	201.6213504884327	102.51227358679327	17.59314428583441	0.11299730218799899	2.479188046675352	6.097319179455217	0.039161880711245815	0.8592211023154692	121.94638358910433	0.7832376142249163	17.184422046309386	159.95481837932033	13.975327063174568	7.1056093409475505	3.9901061797443336	0.039001865676704925	1.1649271787224011
496.0	2209.463682602816	176.98531127786848	125.7319367262663	13.548226665623611	0.11337003612936769	3.1699239079910275	4.695457557432038	0.039291060451525174	1.0986119097067721	93.90915114864075	0.7858212090305035	21.972238194135443	153.14835221457355	12.26768695127788	8.715073744815292	2.7845133210527893	0.039819529360115874	1.4864539757131978
498.0	2074.8381502378306	155.55233342161296	156.0527868935484	10.027587821912793	0.11512525379735263	4.042476876485337	3.4752971132880472	0.039899372540441555	1.401015724707293	69.50594226576095	0.797987450808831	28.020314494145858	143.81682139555645	10.782066134071156	10.816754925378504	1.8776852398025157	0.04113465830013159	1.8888547728316654
500.0	1916.4512841738576	136.92622857793702	195.15324518513918	7.180105508881194	0.11836773289213554	5.134173870260417	2.4884349448019654	0.04102313016172822	1.7793690713377752	49.76869889603931	0.8204626032345644	35.587381426755506	132.8382804305596	9.491002928350365	13.526992167720294	1.238321905694552	0.043050345337692454	2.386503512786949
502.0	1746.2460325991206	120.76432452434669	244.9913280566962	5.009583235412916	0.12333478182839185	6.483948379110423	1.7361892477034158	0.04274457814466289	2.2471652689383084	34.723784954068314	0.8548915628932579	44.94330537876617	121.04055140600707	8.370745105627716	16.98150483041356	0.8081794178027855	0.045716941881373485	2.9929223050623803
504.0	1574.0144928062498	106.77231909365733	307.76655890250083	3.4307561277259495	0.1304076653965657	8.128599393055069	1.1890094685609987	0.045195852796517125	2.817157875598702	23.780189371219976	0.9039170559303426	56.343157511974034	109.10237078491443	7.400893194161539	21.332752257390478	0.5278392147132348	0.04934233461731566	3.718522284997022
506.0	1406.895638952192	94.69999842938311	385.82471076723596	2.323249295034963	0.14013219862504048	10.096927688074738	0.8051768492956825	0.048566119191306524	3.4993284796533257	16.10353698591365	0.9713223838261306	69.98656959306652	97.51857454817946	6.564103691035815	26.743331045866597	0.3487011467399983	0.05420650231648426	4.567433098106863
508.0	1249.5235555230731	84.33789599121079	481.48373554426615	1.5674787170884281	0.15325622827706067	12.401582313223603	0.543246726668782	0.05311456126674798	4.298060907446512	10.86493453337564	1.0622912253349597	85.96121814893024	86.61037295540564	5.845857482066567	33.37390937779784	0.2354264704561968	0.06068124660290278	5.5335758723019834
510.0	1104.4948214395451	75.51495597167954	596.763465910611	1.0621410496698471	0.1707813336086944	15.029047399521936	0.3681100369678177	0.05918829994156698	5.208670915740203	7.3622007393563536	1.1837659988313396	104.17341831480408	76.5577471423881	5.234297882187808	41.3644913857121	0.16404649083823084	0.06925636850459183	6.596510604520931
512.0	972.9112057651473	68.09728778573107	733.0151733683805	0.7290941176072979	0.19403271310760903	17.92909506226628	0.25268476599116985	0.06724661401346797	6.213750846200555	5.053695319823397	1.3449322802693595	124.2750169240111	67.43706592112886	4.720144303245869	50.80874007279524	0.11897940152358623	0.08057394475363974	7.7180151089562905
514.0	854.8661195580564	61.988127977722215	890.4712535096735	0.5116585248509267	0.22475144354102547	21.00599573004077	0.17732733195494027	0.07789291470861977	7.280123357566005	3.546546639098805	1.5578582941723953	145.6024671513201	59.25480405278879	4.2966896135947215	61.72276387399104	0.09035197363704603	0.09547276965893123	8.840611522859641
516.0	749.8268684512661	57.12918028918055	1067.7667322617108	0.3704724181227349	0.2652146287132997	24.11430705244201	0.12839595604849943	0.0919163860679382	8.35738197227849	2.567919120969989	1.838327721358764	167.14763944556984	51.97403797750881	3.95989302451463	74.01194999629108	0.07199957663210721	0.11504535277657063	9.889073069600489
518.0	656.9091945245289	53.50355448583452	1261.512280465949	0.2789423434781551	0.3183895423931231	27.06161209540367	0.09667404946033353	0.11034540681478223	9.378840062667983	1.9334809892066707	2.206908136295645	187.5768012533597	45.53347560685818	3.708583794179161	87.44136804467195	0.06010144484903364	0.14071048954531556	10.775232367120475
520.0	575.0625602254302	51.14059311291068	1466.0101586983153	0.21951951503121686	0.38813036955833086	29.619144135764042	0.07607966646088725	0.13451573567452332	10.265213124151742	1.521593329217745	2.6903147134904666	205.30426248303485	39.86029922658406	3.544795792837739	101.61608081739752	0.0522951073627881	0.17430466564210353	11.405540166803467
522.0	503.18853342751817	50.1229476783904	1673.1936207021365	0.18079488811618458	0.47942581140490725	31.53964866983719	0.06265873347869205	0.16615632473148775	10.93080927567444	1.253174669573841	3.323126494629755	218.6161855134888	34.8783713235378	3.4742579864629963	115.97694407205724	0.04711851905205064	0.2181956225343932	11.69059984606503
524.0	440.212017314652	50.59633083635119	1872.848354841268	0.1554330103684144	0.5987066543107554	32.58173739414991	0.05386897645140559	0.20749591470898895	11.291969706249775	1.0773795290281118	4.14991829417978	225.8393941249955	30.513171865025683	3.5070704065895044	129.8159556774557	0.04366480493298165	0.2754211038289267	11.556954404465499
526.0	385.1209407764952	52.782431835487685	2053.1696351457686	0.1387536550170423	0.7542213494213839	32.54211563819226	0.04808835238372509	0.26139320093477475	11.278237852034334	0.9617670476745017	5.227864018695495	225.5647570406867	26.69454942738213	3.6585993809865784	142.3148743812581	0.041370832298047513	0.34985455737374316	10.963005651467979
528.0	336.98581652562314	56.995498686742614	2201.7352072817052	0.1277888799231027	0.956483966109798	31.29896140131573	0.04428825091280602	0.3314920821799004	10.847393424888276	0.8857650182561204	6.629841643598008	216.94786849776554	23.358076861342667	3.9506269219323706	152.61265512668805	0.03988856409225109	0.4463966043546115	9.920095875325265
530.0	294.96685909715643	63.66303864302912	2306.9848339999285	0.12066992667649365	1.2187910244219051	28.864689156855167	0.041821009727093454	0.4224007811349055	10.003738953406693	0.836420194541869	8.44801562269811	200.07477906813384	20.44554467418166	4.4127855741294475	159.90800332816036	0.03900713567957563	0.5711856844129292	8.512601899275426
532.0	258.3138219634982	73.35089719693174	2360.160490312071	0.1162354507743739	1.5577890187627643	25.429065690369285	0.04028413749268579	0.5398885331313269	8.813042593776554	0.8056827498537158	10.797770662626538	176.2608518755311	17.90494973936624	5.084296758359563	163.593858952879	0.03860595215514525	0.7318115872780645	6.899565523243571
